customer_id,region,gender,age,join_date,last_purchase,fav_category,recency_days,frequency,monetary_ghs,avg_order_value,cluster,segment
CUST000086,Ashanti,M,32,2021-10-15,2023-03-16,Health & Beauty,657,1,351.54,351.54,1,Lost / Inactive
CUST000087,Eastern,M,38,2023-01-11,2023-02-12,Food & Grocery,689,1,219.34,219.34,1,Lost / Inactive
CUST000092,Eastern,F,31,2022-11-02,2023-04-20,Clothing,622,1,62.09,62.09,1,Lost / Inactive
CUST000095,Eastern,F,63,2023-02-21,2023-08-19,Food & Grocery,501,1,471.28,471.28,1,Lost / Inactive
CUST000096,Ashanti,M,28,2021-01-02,2023-07-06,Home & Kitchen,545,1,438.55,438.55,1,Lost / Inactive
CUST000097,Ashanti,F,61,2020-09-10,2023-04-02,Stationery,640,1,481.79,481.79,1,Lost / Inactive
CUST000099,Greater Accra,M,28,2021-10-30,2023-08-30,Home & Kitchen,490,2,337.92,168.96,1,Lost / Inactive
CUST000100,Greater Accra,M,21,2020-04-22,2023-08-28,Food & Grocery,492,2,699.17,349.58,1,Lost / Inactive
CUST000102,Western,F,55,2022-03-18,2023-11-08,Clothing,420,1,503.18,503.18,1,Lost / Inactive
CUST000108,Eastern,F,64,2020-07-21,2023-04-01,Health & Beauty,641,2,377.05,188.52,1,Lost / Inactive
CUST000113,Northern,F,57,2022-03-22,2023-04-23,Stationery,619,2,442.06,221.03,1,Lost / Inactive
CUST000116,Central,F,45,2021-05-04,2023-12-14,Electronics,384,1,583.17,583.17,1,Lost / Inactive
CUST000119,Central,M,43,2023-07-01,2024-01-08,Electronics,359,1,368.5,368.5,1,Lost / Inactive
CUST000120,Ashanti,M,25,2022-04-25,2023-03-03,Stationery,670,2,432.72,216.36,1,Lost / Inactive
CUST000126,Ashanti,M,43,2021-01-26,2023-11-18,Home & Kitchen,410,1,351.48,351.48,1,Lost / Inactive
CUST000128,Central,M,36,2023-05-17,2023-09-10,Stationery,479,1,198.42,198.42,1,Lost / Inactive
CUST000129,Greater Accra,F,35,2020-04-21,2023-02-03,Stationery,698,2,515.88,257.94,1,Lost / Inactive
CUST000131,Ashanti,F,56,2020-06-02,2023-11-13,Home & Kitchen,415,1,154.63,154.63,1,Lost / Inactive
CUST000132,Greater Accra,M,57,2023-09-15,2024-02-20,Stationery,316,1,281.76,281.76,1,Lost / Inactive
CUST000133,Greater Accra,M,32,2023-02-01,2023-11-26,Stationery,402,1,384.08,384.08,1,Lost / Inactive
CUST000134,Ashanti,M,33,2021-07-23,2023-12-26,Food & Grocery,372,1,257.24,257.24,1,Lost / Inactive
CUST000137,Ashanti,F,28,2020-04-02,2023-08-22,Food & Grocery,498,2,594.94,297.47,1,Lost / Inactive
CUST000139,Ashanti,M,36,2021-10-13,2024-01-17,Stationery,350,2,12.37,6.18,1,Lost / Inactive
CUST000142,Greater Accra,F,25,2020-01-26,2023-07-07,Stationery,544,2,210.44,105.22,1,Lost / Inactive
CUST000144,Ashanti,M,25,2021-04-22,2023-05-25,Electronics,587,1,617.33,617.33,1,Lost / Inactive
CUST000146,Greater Accra,F,27,2020-04-06,2023-10-09,Electronics,450,1,573.54,573.54,1,Lost / Inactive
CUST000151,Northern,F,47,2020-10-05,2023-04-06,Electronics,636,2,228.79,114.4,1,Lost / Inactive
CUST000152,Greater Accra,M,47,2021-01-16,2023-04-21,Stationery,621,2,315.41,157.71,1,Lost / Inactive
CUST000153,Greater Accra,F,46,2022-11-14,2024-01-16,Home & Kitchen,351,1,201.96,201.96,1,Lost / Inactive
CUST000156,Greater Accra,M,26,2020-01-16,2023-11-29,Electronics,399,1,148.09,148.09,1,Lost / Inactive
CUST000158,Eastern,F,42,2023-01-21,2023-11-14,Clothing,414,1,525.52,525.52,1,Lost / Inactive
CUST000159,Greater Accra,M,59,2023-06-02,2023-02-05,Stationery,696,2,535.48,267.74,1,Lost / Inactive
CUST000164,Ashanti,F,43,2022-04-02,2023-09-10,Food & Grocery,479,2,230.81,115.4,1,Lost / Inactive
CUST000167,Ashanti,M,40,2022-10-10,2023-09-08,Stationery,481,1,262.22,262.22,1,Lost / Inactive
CUST000169,Greater Accra,F,62,2023-03-02,2023-07-24,Electronics,527,1,278.63,278.63,1,Lost / Inactive
CUST000172,Greater Accra,M,57,2020-08-11,2023-05-31,Food & Grocery,581,2,914.09,457.04,1,Lost / Inactive
CUST000177,Western,F,54,2021-05-17,2023-01-20,Health & Beauty,712,1,536.67,536.67,1,Lost / Inactive
CUST000181,Ashanti,F,29,2022-12-19,2023-06-10,Electronics,571,2,274.35,137.18,1,Lost / Inactive
CUST000182,Greater Accra,F,21,2021-02-14,2023-03-12,Stationery,661,1,419.86,419.86,1,Lost / Inactive
CUST000186,Western,M,61,2023-08-07,2023-08-29,Electronics,491,1,516.33,516.33,1,Lost / Inactive
CUST000188,Western,M,33,2021-02-01,2023-10-27,Electronics,432,2,468.59,234.3,1,Lost / Inactive
CUST000192,Central,M,42,2020-05-07,2023-11-19,Stationery,409,2,362.88,181.44,1,Lost / Inactive
CUST000196,Ashanti,F,44,2022-10-09,2023-09-10,Electronics,479,1,162.91,162.91,1,Lost / Inactive
CUST000204,Central,F,30,2021-06-17,2023-02-23,Home & Kitchen,678,1,450.53,450.53,1,Lost / Inactive
CUST000205,Western,M,33,2023-10-22,2024-01-12,Health & Beauty,355,2,358.32,179.16,1,Lost / Inactive
CUST000207,Greater Accra,F,22,2021-12-22,2023-07-31,Electronics,520,1,174.88,174.88,1,Lost / Inactive
CUST000210,Greater Accra,M,19,2021-03-26,2023-10-28,Health & Beauty,431,1,585.1,585.1,1,Lost / Inactive
CUST000212,Western,F,27,2023-01-23,2023-02-18,Home & Kitchen,683,2,470.39,235.2,1,Lost / Inactive
CUST000213,Western,M,23,2022-06-01,2023-06-07,Stationery,574,1,481.0,481.0,1,Lost / Inactive
CUST000215,Eastern,M,48,2022-06-24,2024-01-21,Home & Kitchen,346,2,225.64,112.82,1,Lost / Inactive
CUST000218,Eastern,F,46,2022-01-31,2023-06-09,Food & Grocery,572,2,380.28,190.14,1,Lost / Inactive
CUST000219,Western,M,18,2020-05-07,2023-06-26,Health & Beauty,555,1,21.72,21.72,1,Lost / Inactive
CUST000220,Central,M,50,2023-03-03,2023-08-26,Food & Grocery,494,1,820.91,820.91,1,Lost / Inactive
CUST000223,Greater Accra,M,51,2021-02-20,2023-04-27,Home & Kitchen,615,1,223.14,223.14,1,Lost / Inactive
CUST000227,Volta,M,30,2021-06-21,2023-04-08,Food & Grocery,634,2,584.07,292.04,1,Lost / Inactive
CUST000233,Western,M,60,2020-10-05,2023-03-22,Health & Beauty,651,1,76.41,76.41,1,Lost / Inactive
CUST000235,Greater Accra,F,31,2021-06-27,2023-06-21,Clothing,560,1,365.46,365.46,1,Lost / Inactive
CUST000237,Greater Accra,F,22,2020-06-11,2024-02-14,Food & Grocery,322,2,191.74,95.87,1,Lost / Inactive
CUST000238,Greater Accra,F,59,2020-08-01,2023-05-08,Home & Kitchen,604,1,545.4,545.4,1,Lost / Inactive
CUST000244,Ashanti,M,43,2022-01-04,2023-01-03,Electronics,729,1,702.27,702.27,1,Lost / Inactive
CUST000247,Ashanti,M,50,2023-11-16,2023-10-11,Stationery,448,1,236.74,236.74,1,Lost / Inactive
CUST000249,Volta,M,46,2020-09-11,2023-10-01,Clothing,458,1,262.98,262.98,1,Lost / Inactive
CUST000250,Central,F,22,2022-06-17,2023-07-28,Health & Beauty,523,2,51.72,25.86,1,Lost / Inactive
CUST000252,Ashanti,M,39,2021-01-30,2023-02-25,Home & Kitchen,676,2,244.46,122.23,1,Lost / Inactive
CUST000259,Western,M,59,2023-10-19,2023-01-15,Clothing,717,1,13.4,13.4,1,Lost / Inactive
CUST000261,Western,F,54,2021-03-01,2023-02-27,Home & Kitchen,674,1,452.85,452.85,1,Lost / Inactive
CUST000263,Greater Accra,M,49,2021-12-30,2023-11-14,Health & Beauty,414,2,309.08,154.54,1,Lost / Inactive
CUST000264,Ashanti,F,49,2023-05-13,2023-04-11,Health & Beauty,631,1,595.09,595.09,1,Lost / Inactive
CUST000265,Central,M,38,2022-04-20,2023-11-30,Stationery,398,2,496.36,248.18,1,Lost / Inactive
CUST000266,Eastern,F,33,2023-10-06,2023-06-30,Stationery,551,2,134.9,67.45,1,Lost / Inactive
CUST000270,Greater Accra,F,52,2023-05-25,2023-03-31,Home & Kitchen,642,1,578.21,578.21,1,Lost / Inactive
CUST000271,Eastern,F,57,2022-09-15,2024-01-08,Stationery,359,1,213.7,213.7,1,Lost / Inactive
CUST000278,Western,M,30,2022-02-19,2023-04-19,Health & Beauty,623,1,392.58,392.58,1,Lost / Inactive
CUST000280,Eastern,F,53,2020-10-04,2024-01-21,Food & Grocery,346,1,136.21,136.21,1,Lost / Inactive
CUST000281,Central,M,51,2020-12-31,2023-05-20,Electronics,592,2,53.72,26.86,1,Lost / Inactive
CUST000283,Ashanti,M,35,2020-09-04,2023-01-09,Home & Kitchen,723,1,393.66,393.66,1,Lost / Inactive
CUST000285,Western,F,63,2023-04-24,2023-11-13,Electronics,415,2,764.45,382.22,1,Lost / Inactive
CUST000286,Greater Accra,F,39,2022-03-08,2023-07-01,Home & Kitchen,550,2,325.08,162.54,1,Lost / Inactive
CUST000288,Ashanti,F,30,2022-05-12,2023-02-14,Electronics,687,2,420.75,210.38,1,Lost / Inactive
CUST000290,Western,M,61,2021-09-22,2023-11-22,Food & Grocery,406,1,526.29,526.29,1,Lost / Inactive
CUST000293,Central,M,44,2020-02-19,2023-11-15,Health & Beauty,413,2,422.0,211.0,1,Lost / Inactive
CUST000296,Ashanti,F,19,2022-03-30,2024-01-13,Home & Kitchen,354,1,340.92,340.92,1,Lost / Inactive
CUST000300,Greater Accra,M,53,2021-01-14,2023-06-13,Clothing,568,1,735.76,735.76,1,Lost / Inactive
CUST000302,Ashanti,M,35,2021-08-07,2023-07-14,Electronics,537,2,435.24,217.62,1,Lost / Inactive
CUST000303,Ashanti,M,39,2020-05-17,2023-06-02,Home & Kitchen,579,2,275.94,137.97,1,Lost / Inactive
CUST000307,Ashanti,M,49,2021-10-06,2023-10-26,Clothing,433,1,493.12,493.12,1,Lost / Inactive
CUST000308,Ashanti,F,19,2020-11-24,2023-10-21,Stationery,438,2,369.75,184.88,1,Lost / Inactive
CUST000311,Ashanti,F,39,2022-08-23,2023-06-17,Stationery,564,1,337.57,337.57,1,Lost / Inactive
CUST000312,Greater Accra,M,39,2023-06-15,2023-06-03,Stationery,578,1,355.96,355.96,1,Lost / Inactive
CUST000315,Central,F,28,2023-01-09,2023-06-26,Stationery,555,1,295.79,295.79,1,Lost / Inactive
CUST000316,Western,F,30,2023-07-07,2023-04-12,Food & Grocery,630,1,800.01,800.01,1,Lost / Inactive
CUST000318,Greater Accra,M,32,2021-12-11,2023-10-18,Stationery,441,1,497.68,497.68,1,Lost / Inactive
CUST000323,Western,F,21,2023-11-06,2023-10-15,Clothing,444,1,175.54,175.54,1,Lost / Inactive
CUST000325,Northern,M,60,2023-06-24,2023-02-22,Food & Grocery,679,1,681.39,681.39,1,Lost / Inactive
CUST000330,Greater Accra,F,39,2021-12-02,2023-09-24,Home & Kitchen,465,1,459.7,459.7,1,Lost / Inactive
CUST000333,Greater Accra,M,50,2023-06-15,2023-08-05,Electronics,515,2,523.03,261.52,1,Lost / Inactive
CUST000334,Greater Accra,F,22,2020-07-05,2023-01-09,Home & Kitchen,723,2,364.69,182.34,1,Lost / Inactive
CUST000335,Greater Accra,F,53,2022-12-03,2024-02-25,Clothing,311,2,208.38,104.19,1,Lost / Inactive
CUST000337,Central,F,27,2023-05-25,2023-07-19,Home & Kitchen,532,2,489.23,244.62,1,Lost / Inactive
CUST000346,Western,M,48,2020-05-02,2023-09-18,Clothing,471,1,729.57,729.57,1,Lost / Inactive
CUST000347,Western,F,39,2023-01-31,2023-06-23,Stationery,558,2,386.92,193.46,1,Lost / Inactive
CUST000348,Greater Accra,M,21,2020-05-18,2023-07-25,Stationery,526,1,236.47,236.47,1,Lost / Inactive
CUST000349,Ashanti,F,58,2023-12-18,2023-09-23,Clothing,466,2,592.71,296.36,1,Lost / Inactive
CUST000350,Western,M,27,2020-02-09,2023-09-29,Home & Kitchen,460,1,485.9,485.9,1,Lost / Inactive
CUST000351,Ashanti,F,27,2022-11-25,2023-08-16,Electronics,504,1,424.01,424.01,1,Lost / Inactive
CUST000352,Central,F,32,2023-09-28,2023-03-14,Electronics,659,1,450.45,450.45,1,Lost / Inactive
CUST000356,Western,F,34,2022-07-28,2023-07-12,Clothing,539,1,360.91,360.91,1,Lost / Inactive
CUST000363,Ashanti,M,43,2021-12-31,2023-07-07,Clothing,544,2,171.39,85.7,1,Lost / Inactive
CUST000365,Northern,F,40,2020-05-13,2023-06-04,Electronics,577,2,417.9,208.95,1,Lost / Inactive
CUST000366,Ashanti,F,58,2022-01-08,2024-02-24,Food & Grocery,312,1,290.08,290.08,1,Lost / Inactive
CUST000368,Northern,M,46,2020-10-02,2023-03-19,Stationery,654,1,401.04,401.04,1,Lost / Inactive
CUST000371,Greater Accra,F,24,2022-06-27,2023-10-13,Food & Grocery,446,2,108.24,54.12,1,Lost / Inactive
CUST000373,Greater Accra,M,58,2020-03-05,2023-12-03,Stationery,395,2,635.3,317.65,1,Lost / Inactive
CUST000374,Western,F,24,2022-09-06,2023-01-18,Home & Kitchen,714,2,292.47,146.24,1,Lost / Inactive
CUST000382,Western,M,63,2023-11-28,2023-09-29,Home & Kitchen,460,2,327.32,163.66,1,Lost / Inactive
CUST000385,Eastern,M,49,2020-03-24,2023-09-05,Clothing,484,1,377.97,377.97,1,Lost / Inactive
CUST000386,Eastern,M,42,2022-09-11,2023-10-21,Electronics,438,1,75.51,75.51,1,Lost / Inactive
CUST000387,Greater Accra,M,25,2022-07-29,2023-01-24,Stationery,708,2,152.46,76.23,1,Lost / Inactive
CUST000393,Ashanti,M,19,2023-07-07,2023-12-08,Stationery,390,2,489.05,244.52,1,Lost / Inactive
CUST000394,Eastern,M,56,2021-11-15,2023-10-29,Food & Grocery,430,1,139.41,139.41,1,Lost / Inactive
CUST000400,Eastern,M,48,2021-04-22,2023-01-11,Home & Kitchen,721,2,395.85,197.92,1,Lost / Inactive
CUST000401,Greater Accra,F,27,2023-10-25,2023-09-03,Stationery,486,2,44.5,22.25,1,Lost / Inactive
CUST000403,Ashanti,F,61,2022-09-26,2023-06-11,Health & Beauty,570,1,529.21,529.21,1,Lost / Inactive
CUST000404,Central,F,43,2021-11-10,2023-09-10,Clothing,479,1,534.4,534.4,1,Lost / Inactive
CUST000405,Ashanti,F,28,2023-05-18,2023-05-18,Electronics,594,1,51.76,51.76,1,Lost / Inactive
CUST000407,Ashanti,M,37,2022-03-06,2023-05-19,Food & Grocery,593,1,445.49,445.49,1,Lost / Inactive
CUST000410,Greater Accra,M,38,2023-09-09,2023-12-12,Home & Kitchen,386,1,419.38,419.38,1,Lost / Inactive
CUST000411,Ashanti,M,61,2020-10-18,2023-08-16,Health & Beauty,504,1,456.72,456.72,1,Lost / Inactive
CUST000412,Northern,F,44,2020-09-11,2023-07-08,Electronics,543,2,343.94,171.97,1,Lost / Inactive
CUST000413,Northern,F,47,2022-12-16,2023-11-13,Home & Kitchen,415,1,591.4,591.4,1,Lost / Inactive
CUST000414,Western,F,24,2022-09-10,2023-05-21,Home & Kitchen,591,1,670.43,670.43,1,Lost / Inactive
CUST000415,Western,M,54,2020-10-27,2023-03-16,Health & Beauty,657,1,269.31,269.31,1,Lost / Inactive
CUST000417,Greater Accra,F,33,2021-05-01,2023-10-21,Stationery,438,1,340.62,340.62,1,Lost / Inactive
CUST000426,Ashanti,M,37,2020-06-11,2023-06-06,Home & Kitchen,575,1,333.59,333.59,1,Lost / Inactive
CUST000428,Central,F,28,2021-07-17,2023-05-06,Health & Beauty,606,1,135.79,135.79,1,Lost / Inactive
CUST000429,Ashanti,M,19,2023-10-18,2023-04-27,Stationery,615,1,461.45,461.45,1,Lost / Inactive
CUST000431,Greater Accra,M,25,2023-03-19,2024-02-05,Clothing,331,2,282.45,141.22,1,Lost / Inactive
CUST000433,Western,F,25,2021-08-30,2023-05-24,Food & Grocery,588,1,131.58,131.58,1,Lost / Inactive
CUST000443,Ashanti,F,34,2020-04-01,2023-08-28,Health & Beauty,492,1,471.13,471.13,1,Lost / Inactive
CUST000446,Northern,F,60,2020-02-09,2023-04-10,Home & Kitchen,632,1,261.68,261.68,1,Lost / Inactive
CUST000447,Volta,F,21,2020-08-21,2024-02-05,Stationery,331,1,239.09,239.09,1,Lost / Inactive
CUST000451,Eastern,M,30,2022-02-25,2024-03-16,Food & Grocery,291,2,213.73,106.86,1,Lost / Inactive
CUST000452,Western,M,26,2021-07-14,2024-01-17,Electronics,350,1,117.27,117.27,1,Lost / Inactive
CUST000454,Northern,M,64,2020-03-22,2023-11-26,Home & Kitchen,402,2,318.92,159.46,1,Lost / Inactive
CUST000455,Greater Accra,M,33,2020-12-14,2023-08-20,Food & Grocery,500,2,596.65,298.32,1,Lost / Inactive
CUST000456,Ashanti,M,59,2022-11-04,2024-02-01,Clothing,335,1,168.31,168.31,1,Lost / Inactive
CUST000457,Greater Accra,M,54,2020-11-07,2023-09-13,Food & Grocery,476,1,296.85,296.85,1,Lost / Inactive
CUST000460,Greater Accra,M,28,2022-10-11,2023-11-17,Clothing,411,1,96.71,96.71,1,Lost / Inactive
CUST000463,Eastern,M,36,2021-02-04,2023-01-26,Home & Kitchen,706,2,661.71,330.86,1,Lost / Inactive
CUST000464,Western,M,40,2020-10-26,2023-04-11,Health & Beauty,631,2,337.72,168.86,1,Lost / Inactive
CUST000465,Volta,F,64,2020-07-12,2023-06-07,Health & Beauty,574,1,256.07,256.07,1,Lost / Inactive
CUST000468,Central,M,23,2021-03-05,2023-07-24,Clothing,527,2,274.22,137.11,1,Lost / Inactive
CUST000473,Greater Accra,M,32,2023-11-13,2023-11-23,Home & Kitchen,405,1,678.03,678.03,1,Lost / Inactive
CUST000477,Greater Accra,F,42,2023-09-28,2024-01-29,Home & Kitchen,338,2,334.28,167.14,1,Lost / Inactive
CUST000480,Ashanti,M,57,2020-09-25,2023-01-04,Home & Kitchen,728,1,637.05,637.05,1,Lost / Inactive
CUST000481,Western,F,30,2020-03-28,2023-01-06,Electronics,726,2,441.66,220.83,1,Lost / Inactive
CUST000483,Ashanti,M,49,2021-04-20,2024-01-05,Electronics,362,2,146.33,73.17,1,Lost / Inactive
CUST000484,Western,M,60,2020-03-08,2023-09-08,Stationery,481,1,114.85,114.85,1,Lost / Inactive
CUST000486,Northern,F,35,2022-01-22,2023-06-23,Home & Kitchen,558,2,410.2,205.1,1,Lost / Inactive
CUST000488,Greater Accra,F,35,2021-11-10,2023-04-17,Home & Kitchen,625,2,392.36,196.18,1,Lost / Inactive
CUST000492,Western,F,54,2021-06-25,2023-09-14,Electronics,475,1,593.69,593.69,1,Lost / Inactive
CUST000493,Greater Accra,M,37,2021-01-18,2023-02-22,Home & Kitchen,679,1,124.47,124.47,1,Lost / Inactive
CUST000498,Greater Accra,M,49,2022-04-11,2023-08-18,Clothing,502,2,11.58,5.79,1,Lost / Inactive
CUST000502,Ashanti,F,24,2023-06-14,2023-12-08,Stationery,390,1,63.25,63.25,1,Lost / Inactive
CUST000505,Western,F,57,2023-05-17,2023-08-15,Clothing,505,2,258.1,129.05,1,Lost / Inactive
CUST000507,Northern,M,36,2022-08-14,2023-12-31,Health & Beauty,367,2,339.24,169.62,1,Lost / Inactive
CUST000508,Central,F,57,2021-05-27,2023-12-23,Clothing,375,1,591.81,591.81,1,Lost / Inactive
CUST000511,Western,M,18,2020-05-18,2024-01-12,Electronics,355,2,59.39,29.7,1,Lost / Inactive
CUST000512,Ashanti,F,42,2022-02-18,2023-02-12,Clothing,689,1,203.91,203.91,1,Lost / Inactive
CUST000515,Greater Accra,M,49,2020-02-10,2024-01-26,Electronics,341,2,377.34,188.67,1,Lost / Inactive
CUST000516,Greater Accra,F,25,2022-02-10,2023-06-09,Stationery,572,1,71.03,71.03,1,Lost / Inactive
CUST000521,Western,F,45,2021-03-30,2024-01-20,Electronics,347,1,372.52,372.52,1,Lost / Inactive
CUST000523,Volta,M,40,2020-12-22,2023-07-18,Food & Grocery,533,1,832.86,832.86,1,Lost / Inactive
CUST000525,Central,F,24,2020-04-30,2023-10-02,Home & Kitchen,457,2,551.12,275.56,1,Lost / Inactive
CUST000529,Greater Accra,M,26,2022-07-20,2023-02-02,Stationery,699,2,164.53,82.26,1,Lost / Inactive
CUST000532,Volta,M,30,2021-02-25,2023-05-06,Electronics,606,2,355.26,177.63,1,Lost / Inactive
CUST000533,Volta,F,46,2021-12-07,2023-06-09,Health & Beauty,572,1,405.05,405.05,1,Lost / Inactive
CUST000534,Western,F,48,2022-07-09,2023-03-13,Food & Grocery,660,2,563.22,281.61,1,Lost / Inactive
CUST000544,Western,F,22,2021-02-12,2023-08-13,Home & Kitchen,507,2,41.47,20.74,1,Lost / Inactive
CUST000546,Ashanti,M,56,2023-06-22,2023-01-17,Home & Kitchen,715,2,310.14,155.07,1,Lost / Inactive
CUST000547,Greater Accra,F,43,2021-12-12,2023-02-17,Clothing,684,1,425.92,425.92,1,Lost / Inactive
CUST000548,Western,F,33,2022-05-09,2023-08-06,Stationery,514,2,511.69,255.84,1,Lost / Inactive
CUST000550,Eastern,F,33,2022-04-10,2024-08-08,Electronics,146,3,24.62,8.21,1,Lost / Inactive
CUST000555,Central,M,53,2021-07-24,2024-02-06,Home & Kitchen,330,2,322.2,161.1,1,Lost / Inactive
CUST000556,Ashanti,M,45,2023-01-24,2023-09-08,Food & Grocery,481,2,393.06,196.53,1,Lost / Inactive
CUST000557,Greater Accra,M,61,2020-11-05,2023-08-07,Home & Kitchen,513,2,418.46,209.23,1,Lost / Inactive
CUST000559,Eastern,M,56,2022-04-01,2023-11-15,Health & Beauty,413,2,406.59,203.3,1,Lost / Inactive
CUST000562,Greater Accra,M,36,2022-09-19,2023-06-16,Electronics,565,1,290.75,290.75,1,Lost / Inactive
CUST000568,Ashanti,F,48,2022-09-05,2023-12-05,Electronics,393,2,452.25,226.12,1,Lost / Inactive
CUST000571,Ashanti,M,30,2020-10-07,2023-06-19,Clothing,562,1,574.47,574.47,1,Lost / Inactive
CUST000572,Eastern,F,63,2022-12-06,2024-01-29,Health & Beauty,338,1,270.99,270.99,1,Lost / Inactive
CUST000578,Northern,F,34,2021-10-09,2023-07-13,Home & Kitchen,538,2,206.76,103.38,1,Lost / Inactive
CUST000580,Greater Accra,F,26,2022-03-15,2023-02-08,Stationery,693,2,337.93,168.96,1,Lost / Inactive
CUST000582,Volta,F,52,2020-06-22,2023-04-09,Stationery,633,2,460.4,230.2,1,Lost / Inactive
CUST000583,Ashanti,M,25,2020-03-10,2023-10-06,Health & Beauty,453,2,376.54,188.27,1,Lost / Inactive
CUST000587,Greater Accra,F,47,2020-03-01,2023-12-05,Home & Kitchen,393,2,643.68,321.84,1,Lost / Inactive
CUST000588,Greater Accra,M,38,2023-08-25,2023-07-13,Home & Kitchen,538,1,677.15,677.15,1,Lost / Inactive
CUST000592,Western,M,26,2020-10-07,2023-04-21,Electronics,621,2,519.49,259.74,1,Lost / Inactive
CUST000593,Greater Accra,F,29,2021-04-07,2023-12-28,Stationery,370,2,371.37,185.68,1,Lost / Inactive
CUST000598,Greater Accra,F,57,2023-09-08,2023-05-28,Electronics,584,1,421.87,421.87,1,Lost / Inactive
CUST000601,Greater Accra,F,23,2021-06-12,2023-10-24,Electronics,435,2,111.07,55.54,1,Lost / Inactive
CUST000603,Greater Accra,M,63,2022-01-21,2023-12-08,Home & Kitchen,390,1,451.62,451.62,1,Lost / Inactive
CUST000610,Western,M,54,2023-04-10,2023-08-08,Stationery,512,1,117.17,117.17,1,Lost / Inactive
CUST000613,Western,F,18,2021-09-01,2023-10-05,Clothing,454,1,343.56,343.56,1,Lost / Inactive
CUST000616,Northern,F,31,2023-05-12,2023-02-25,Electronics,676,1,513.06,513.06,1,Lost / Inactive
CUST000620,Eastern,F,21,2020-05-21,2023-04-04,Home & Kitchen,638,1,445.56,445.56,1,Lost / Inactive
