customer_id,region,gender,age,join_date,last_purchase,fav_category,recency_days,frequency,monetary_ghs,avg_order_value,cluster,segment
CUST000143,Ashanti,M,41,2023-10-30,2024-10-13,Health & Beauty,80,14,3770.44,269.32,3,Loyal Customers
CUST000145,Greater Accra,M,30,2022-09-09,2024-10-18,Health & Beauty,75,13,4314.26,331.87,3,Loyal Customers
CUST000150,Greater Accra,M,50,2021-06-14,2024-10-23,Electronics,70,5,2312.69,462.54,3,Loyal Customers
CUST000157,Western,F,25,2020-09-14,2024-10-30,Clothing,63,12,3682.19,306.85,3,Loyal Customers
CUST000160,Eastern,M,63,2022-07-28,2024-11-24,Home & Kitchen,38,5,2793.98,558.8,3,Loyal Customers
CUST000161,Ashanti,F,54,2023-04-20,2024-12-19,Food & Grocery,13,21,5926.74,282.23,3,Loyal Customers
CUST000162,Western,M,55,2020-01-09,2024-10-04,Home & Kitchen,89,9,3687.2,409.69,3,Loyal Customers
CUST000163,Western,F,25,2020-01-02,2024-11-08,Health & Beauty,54,13,2982.03,229.39,3,Loyal Customers
CUST000165,Greater Accra,M,28,2020-05-12,2024-10-21,Stationery,72,6,4321.13,720.19,3,Loyal Customers
CUST000168,Greater Accra,F,49,2020-10-02,2024-11-04,Food & Grocery,58,14,6592.23,470.87,3,Loyal Customers
CUST000173,Ashanti,M,45,2021-06-20,2024-11-04,Health & Beauty,58,13,5782.58,444.81,3,Loyal Customers
CUST000176,Greater Accra,M,25,2021-02-18,2024-12-18,Health & Beauty,14,10,6104.99,610.5,3,Loyal Customers
CUST000179,Northern,F,24,2020-10-29,2024-11-28,Electronics,34,5,6102.01,1220.4,3,Loyal Customers
CUST000184,Central,M,28,2022-09-18,2024-11-28,Home & Kitchen,34,8,3405.49,425.69,3,Loyal Customers
CUST000187,Eastern,F,31,2022-09-30,2024-10-11,Electronics,82,12,1723.4,143.62,3,Loyal Customers
CUST000191,Greater Accra,F,57,2021-02-26,2024-10-26,Food & Grocery,67,4,5625.39,1406.35,3,Loyal Customers
CUST000193,Northern,M,52,2021-10-06,2024-12-02,Clothing,30,4,3587.67,896.92,3,Loyal Customers
CUST000198,Central,M,27,2023-11-04,2024-11-30,Health & Beauty,32,9,2951.45,327.94,3,Loyal Customers
CUST000202,Greater Accra,M,60,2023-04-22,2024-11-19,Clothing,43,12,3394.55,282.88,3,Loyal Customers
CUST000203,Greater Accra,M,54,2023-06-11,2024-10-11,Clothing,82,4,1947.75,486.94,3,Loyal Customers
CUST000208,Western,M,55,2022-07-14,2024-12-29,Food & Grocery,3,16,8230.17,514.39,3,Loyal Customers
CUST000214,Greater Accra,M,38,2020-01-12,2024-10-08,Electronics,85,7,2183.35,311.91,3,Loyal Customers
CUST000216,Greater Accra,M,51,2022-06-04,2024-11-19,Stationery,43,11,6116.14,556.01,3,Loyal Customers
CUST000217,Ashanti,M,49,2022-04-09,2024-10-09,Home & Kitchen,84,6,3229.06,538.18,3,Loyal Customers
CUST000222,Western,F,34,2023-10-11,2024-10-29,Food & Grocery,64,6,5718.14,953.02,3,Loyal Customers
CUST000225,Greater Accra,F,24,2023-04-29,2024-10-26,Home & Kitchen,67,9,4544.49,504.94,3,Loyal Customers
CUST000226,Greater Accra,M,53,2023-04-04,2024-12-26,Health & Beauty,6,13,6052.27,465.56,3,Loyal Customers
CUST000228,Ashanti,F,37,2023-06-10,2024-11-05,Food & Grocery,57,4,2374.98,593.74,3,Loyal Customers
CUST000230,Western,F,22,2021-08-07,2024-10-12,Health & Beauty,81,5,2826.11,565.22,3,Loyal Customers
CUST000231,Eastern,F,33,2021-02-12,2024-10-15,Clothing,78,9,4274.64,474.96,3,Loyal Customers
CUST000232,Ashanti,F,26,2021-05-06,2024-12-24,Electronics,8,22,3538.23,160.83,3,Loyal Customers
CUST000234,Ashanti,F,29,2022-04-14,2024-10-18,Health & Beauty,75,10,3910.06,391.01,3,Loyal Customers
CUST000236,Eastern,F,32,2021-12-14,2024-11-20,Stationery,42,5,3380.55,676.11,3,Loyal Customers
CUST000239,Western,M,35,2023-11-22,2024-12-11,Electronics,21,11,10114.72,919.52,3,Loyal Customers
CUST000242,Northern,M,42,2021-03-13,2024-11-01,Home & Kitchen,61,12,5544.27,462.02,3,Loyal Customers
CUST000243,Northern,F,21,2022-09-01,2024-10-15,Health & Beauty,78,11,2220.86,201.9,3,Loyal Customers
CUST000251,Greater Accra,M,18,2022-05-14,2024-11-22,Electronics,40,6,3311.85,551.98,3,Loyal Customers
CUST000253,Central,M,52,2023-01-24,2024-11-01,Food & Grocery,61,12,3049.09,254.09,3,Loyal Customers
CUST000258,Western,F,18,2020-11-25,2024-10-06,Electronics,87,6,4098.4,683.07,3,Loyal Customers
CUST000268,Eastern,F,34,2021-07-21,2024-10-30,Clothing,63,13,6274.75,482.67,3,Loyal Customers
CUST000272,Eastern,M,51,2021-02-05,2024-10-24,Clothing,69,7,3573.24,510.46,3,Loyal Customers
CUST000273,Central,M,28,2021-07-06,2024-11-26,Stationery,36,10,4967.51,496.75,3,Loyal Customers
CUST000279,Eastern,F,41,2021-06-26,2024-11-21,Health & Beauty,41,9,3213.24,357.03,3,Loyal Customers
CUST000295,Greater Accra,M,35,2020-06-02,2024-11-07,Food & Grocery,55,9,3481.28,386.81,3,Loyal Customers
CUST000298,Greater Accra,M,63,2020-01-05,2024-12-25,Home & Kitchen,7,17,6246.87,367.46,3,Loyal Customers
CUST000304,Western,F,62,2020-07-01,2024-10-09,Home & Kitchen,84,8,5921.29,740.16,3,Loyal Customers
CUST000305,Eastern,F,28,2021-07-05,2024-10-12,Home & Kitchen,81,14,2250.4,160.74,3,Loyal Customers
CUST000306,Volta,M,44,2021-09-10,2024-11-11,Clothing,51,8,1882.74,235.34,3,Loyal Customers
CUST000309,Eastern,F,19,2023-08-05,2024-10-12,Clothing,81,7,2116.8,302.4,3,Loyal Customers
CUST000313,Greater Accra,F,41,2020-07-24,2024-10-20,Clothing,73,7,3208.89,458.41,3,Loyal Customers
CUST000314,Volta,M,44,2023-11-13,2024-11-18,Stationery,44,4,6672.48,1668.12,3,Loyal Customers
CUST000324,Greater Accra,M,32,2023-10-24,2024-11-04,Home & Kitchen,58,11,1042.17,94.74,3,Loyal Customers
CUST000336,Greater Accra,M,63,2022-08-07,2024-10-09,Food & Grocery,84,6,2814.97,469.16,3,Loyal Customers
CUST000340,Greater Accra,F,20,2020-07-04,2024-11-04,Stationery,58,5,2960.27,592.05,3,Loyal Customers
CUST000343,Greater Accra,F,36,2021-03-09,2024-10-15,Home & Kitchen,78,8,2487.34,310.92,3,Loyal Customers
CUST000345,Ashanti,F,62,2023-07-22,2024-11-04,Electronics,58,4,6176.37,1544.09,3,Loyal Customers
CUST000353,Western,M,22,2020-07-01,2024-12-02,Food & Grocery,30,8,4725.82,590.73,3,Loyal Customers
CUST000354,Greater Accra,F,60,2023-06-07,2024-12-23,Home & Kitchen,9,17,2939.64,172.92,3,Loyal Customers
CUST000361,Ashanti,M,44,2021-05-24,2024-10-09,Food & Grocery,84,11,6063.2,551.2,3,Loyal Customers
CUST000364,Ashanti,F,62,2022-02-08,2024-12-08,Electronics,24,16,6806.51,425.41,3,Loyal Customers
CUST000367,Volta,M,40,2020-11-24,2024-11-18,Electronics,44,13,896.51,68.96,3,Loyal Customers
CUST000369,Greater Accra,F,50,2021-03-14,2024-10-11,Home & Kitchen,82,4,3743.01,935.75,3,Loyal Customers
CUST000370,Greater Accra,M,35,2020-01-01,2024-10-30,Clothing,63,4,4162.44,1040.61,3,Loyal Customers
CUST000379,Eastern,M,50,2022-08-03,2024-11-06,Food & Grocery,56,12,1259.24,104.94,3,Loyal Customers
CUST000380,Greater Accra,M,47,2023-04-21,2024-12-02,Food & Grocery,30,13,2932.39,225.57,3,Loyal Customers
CUST000383,Western,F,53,2022-06-24,2024-11-24,Health & Beauty,38,12,2627.96,219.0,3,Loyal Customers
CUST000391,Volta,F,57,2023-07-12,2024-11-28,Electronics,34,14,4568.42,326.32,3,Loyal Customers
CUST000396,Northern,M,21,2021-03-31,2024-11-28,Electronics,34,8,4992.37,624.05,3,Loyal Customers
CUST000398,Ashanti,M,43,2020-08-21,2024-11-15,Clothing,47,11,3533.26,321.21,3,Loyal Customers
CUST000399,Eastern,M,26,2023-04-19,2024-10-10,Electronics,83,6,2182.51,363.75,3,Loyal Customers
CUST000406,Central,M,32,2023-03-26,2024-11-11,Stationery,51,5,4888.32,977.66,3,Loyal Customers
CUST000416,Ashanti,F,32,2022-02-25,2024-10-12,Clothing,81,12,3687.67,307.31,3,Loyal Customers
CUST000420,Eastern,F,55,2023-06-27,2024-11-15,Food & Grocery,47,11,5199.74,472.7,3,Loyal Customers
CUST000421,Eastern,F,37,2020-05-29,2024-11-01,Electronics,61,13,3092.5,237.88,3,Loyal Customers
CUST000422,Eastern,F,39,2021-02-03,2024-11-08,Stationery,54,6,4187.29,697.88,3,Loyal Customers
CUST000432,Eastern,F,57,2021-10-23,2024-10-04,Clothing,89,9,2406.87,267.43,3,Loyal Customers
CUST000434,Greater Accra,M,34,2020-10-02,2024-11-30,Food & Grocery,32,14,4095.41,292.53,3,Loyal Customers
CUST000435,Greater Accra,M,56,2022-11-23,2024-11-05,Health & Beauty,57,10,3198.89,319.89,3,Loyal Customers
CUST000440,Greater Accra,F,33,2021-04-14,2024-10-30,Food & Grocery,63,10,3842.14,384.21,3,Loyal Customers
CUST000444,Ashanti,F,30,2022-06-30,2024-10-27,Home & Kitchen,66,10,6079.21,607.92,3,Loyal Customers
CUST000449,Ashanti,M,61,2021-05-02,2024-12-01,Electronics,31,9,1961.02,217.89,3,Loyal Customers
CUST000458,Ashanti,F,60,2023-02-12,2024-10-23,Electronics,70,6,3385.54,564.26,3,Loyal Customers
CUST000459,Greater Accra,M,23,2022-01-21,2024-11-03,Stationery,59,8,2247.92,280.99,3,Loyal Customers
CUST000462,Western,M,47,2021-08-12,2024-10-09,Home & Kitchen,84,13,4057.78,312.14,3,Loyal Customers
CUST000466,Ashanti,M,29,2021-07-10,2024-10-16,Food & Grocery,77,7,4895.16,699.31,3,Loyal Customers
CUST000467,Greater Accra,M,56,2020-12-23,2024-11-14,Home & Kitchen,48,6,4662.86,777.14,3,Loyal Customers
CUST000472,Volta,M,59,2021-05-12,2024-11-30,Health & Beauty,32,7,1883.26,269.04,3,Loyal Customers
CUST000490,Central,F,48,2022-05-01,2024-10-15,Clothing,78,14,7804.36,557.45,3,Loyal Customers
CUST000491,Ashanti,F,32,2020-01-17,2024-12-01,Clothing,31,7,4577.68,653.95,3,Loyal Customers
CUST000495,Ashanti,M,21,2023-03-21,2024-12-04,Electronics,28,15,4091.34,272.76,3,Loyal Customers
CUST000497,Western,F,35,2021-11-29,2024-10-21,Stationery,72,8,3863.68,482.96,3,Loyal Customers
CUST000499,Volta,F,40,2023-12-30,2024-11-06,Stationery,56,13,1872.89,144.07,3,Loyal Customers
CUST000503,Ashanti,M,48,2021-12-10,2024-10-06,Clothing,87,13,2635.2,202.71,3,Loyal Customers
CUST000509,Northern,M,33,2022-08-12,2024-12-30,Electronics,2,12,5223.66,435.3,3,Loyal Customers
CUST000510,Eastern,F,26,2020-05-10,2024-10-09,Food & Grocery,84,12,1913.74,159.48,3,Loyal Customers
CUST000514,Central,M,56,2021-02-20,2024-11-14,Clothing,48,4,4211.58,1052.9,3,Loyal Customers
CUST000522,Ashanti,M,21,2022-06-23,2024-10-13,Clothing,80,13,2915.04,224.23,3,Loyal Customers
CUST000526,Ashanti,M,47,2022-06-08,2024-12-08,Electronics,24,19,10351.93,544.84,3,Loyal Customers
CUST000528,Greater Accra,M,36,2023-09-11,2024-12-01,Stationery,31,12,3175.74,264.64,3,Loyal Customers
CUST000530,Central,F,40,2020-03-26,2024-11-06,Health & Beauty,56,11,2894.75,263.16,3,Loyal Customers
CUST000531,Eastern,F,28,2022-05-03,2024-10-25,Clothing,68,5,4070.13,814.03,3,Loyal Customers
CUST000535,Eastern,M,25,2021-12-18,2024-12-01,Clothing,31,7,2025.1,289.3,3,Loyal Customers
CUST000536,Northern,F,63,2022-10-25,2024-10-25,Electronics,68,5,3129.47,625.89,3,Loyal Customers
CUST000539,Ashanti,M,44,2022-03-08,2024-11-05,Clothing,57,12,2778.03,231.5,3,Loyal Customers
CUST000540,Greater Accra,F,56,2023-10-11,2024-12-28,Stationery,4,23,946.71,41.16,3,Loyal Customers
CUST000553,Western,F,49,2020-07-11,2024-12-15,Home & Kitchen,17,16,7529.23,470.58,3,Loyal Customers
CUST000558,Greater Accra,M,21,2020-06-02,2024-11-01,Stationery,61,12,2689.69,224.14,3,Loyal Customers
CUST000561,Eastern,M,46,2023-12-09,2024-12-15,Clothing,17,19,10545.01,555.0,3,Loyal Customers
CUST000569,Northern,F,36,2023-11-03,2024-12-13,Health & Beauty,19,14,8865.4,633.24,3,Loyal Customers
CUST000570,Ashanti,F,49,2023-02-15,2024-11-01,Food & Grocery,61,14,3464.41,247.46,3,Loyal Customers
CUST000574,Western,M,24,2020-12-21,2024-11-26,Electronics,36,5,3442.3,688.46,3,Loyal Customers
CUST000584,Ashanti,M,28,2022-11-18,2024-12-22,Electronics,10,16,7343.38,458.96,3,Loyal Customers
CUST000585,Western,M,41,2023-08-20,2024-12-26,Health & Beauty,6,13,7296.64,561.28,3,Loyal Customers
CUST000586,Greater Accra,M,59,2021-04-27,2024-10-28,Home & Kitchen,65,5,4454.68,890.94,3,Loyal Customers
CUST000595,Central,M,46,2020-03-10,2024-10-31,Stationery,62,13,3022.77,232.52,3,Loyal Customers
CUST000600,Greater Accra,F,46,2023-07-30,2024-11-25,Home & Kitchen,37,8,3565.14,445.64,3,Loyal Customers
CUST000602,Greater Accra,M,33,2023-02-25,2024-12-20,Health & Beauty,12,18,11912.84,661.82,3,Loyal Customers
CUST000604,Greater Accra,F,45,2021-02-22,2024-11-16,Clothing,46,14,3033.19,216.66,3,Loyal Customers
CUST000606,Ashanti,M,46,2021-12-02,2024-10-21,Home & Kitchen,72,11,6629.01,602.64,3,Loyal Customers
CUST000607,Greater Accra,F,57,2022-06-12,2024-12-20,Electronics,12,10,6685.63,668.56,3,Loyal Customers
CUST000608,Ashanti,F,23,2020-04-03,2024-11-25,Food & Grocery,37,14,2138.9,152.78,3,Loyal Customers
CUST000621,Greater Accra,F,61,2022-04-14,2024-11-15,Stationery,47,5,4725.92,945.18,3,Loyal Customers
CUST000623,Ashanti,F,38,2020-07-15,2024-11-08,Clothing,54,13,3994.24,307.25,3,Loyal Customers
CUST000628,Eastern,M,19,2022-02-18,2024-10-14,Health & Beauty,79,9,3439.47,382.16,3,Loyal Customers
CUST000629,Greater Accra,M,28,2022-10-09,2024-11-12,Electronics,50,4,4635.05,1158.76,3,Loyal Customers
CUST000637,Ashanti,F,24,2020-09-23,2024-10-17,Health & Beauty,76,8,3544.15,443.02,3,Loyal Customers
CUST000643,Greater Accra,F,55,2023-04-21,2024-10-11,Home & Kitchen,82,11,3633.37,330.31,3,Loyal Customers
CUST000648,Western,F,36,2021-01-06,2024-11-22,Food & Grocery,40,5,4340.03,868.01,3,Loyal Customers
CUST000650,Ashanti,M,30,2021-12-30,2024-12-07,Food & Grocery,25,18,6011.97,334.0,3,Loyal Customers
CUST000651,Greater Accra,F,24,2021-01-12,2024-11-26,Clothing,36,6,6808.44,1134.74,3,Loyal Customers
CUST000658,Ashanti,F,37,2023-05-11,2024-11-09,Food & Grocery,53,14,4190.21,299.3,3,Loyal Customers
CUST000665,Greater Accra,F,18,2020-03-27,2024-10-16,Electronics,77,6,4849.31,808.22,3,Loyal Customers
CUST000666,Greater Accra,F,25,2022-12-06,2024-10-08,Electronics,85,10,3794.56,379.46,3,Loyal Customers
CUST000667,Greater Accra,M,53,2021-01-29,2024-10-25,Clothing,68,4,4303.63,1075.91,3,Loyal Customers
CUST000669,Greater Accra,F,39,2020-07-31,2024-11-19,Electronics,43,7,4166.61,595.23,3,Loyal Customers
CUST000673,Greater Accra,M,48,2021-07-13,2024-10-28,Clothing,65,6,4163.24,693.87,3,Loyal Customers
CUST000674,Ashanti,F,18,2020-10-24,2024-10-15,Stationery,78,13,4810.23,370.02,3,Loyal Customers
CUST000686,Western,M,52,2023-07-11,2024-11-23,Clothing,39,13,2518.47,193.73,3,Loyal Customers
CUST000687,Western,M,24,2023-11-07,2024-11-16,Health & Beauty,46,6,2541.81,423.64,3,Loyal Customers
CUST000688,Greater Accra,F,40,2022-02-17,2024-11-03,Home & Kitchen,59,10,3336.97,333.7,3,Loyal Customers
CUST000689,Eastern,M,40,2021-02-06,2024-10-29,Clothing,64,10,3515.66,351.57,3,Loyal Customers
CUST000693,Ashanti,M,36,2021-09-30,2024-11-27,Stationery,35,9,2329.12,258.79,3,Loyal Customers
CUST000696,Western,M,50,2022-07-29,2024-11-03,Clothing,59,9,4785.57,531.73,3,Loyal Customers
CUST000697,Greater Accra,F,52,2023-07-31,2024-12-20,Electronics,12,17,7344.16,432.01,3,Loyal Customers
CUST000700,Ashanti,F,48,2023-12-14,2024-11-14,Food & Grocery,48,12,4718.8,393.23,3,Loyal Customers
CUST000703,Ashanti,F,55,2022-06-12,2024-12-26,Health & Beauty,6,15,7123.22,474.88,3,Loyal Customers
CUST000708,Eastern,M,26,2020-11-11,2024-12-29,Stationery,3,11,11023.9,1002.17,3,Loyal Customers
CUST000712,Western,M,55,2020-07-12,2024-11-23,Stationery,39,10,4431.93,443.19,3,Loyal Customers
CUST000713,Ashanti,F,38,2022-05-09,2024-10-10,Electronics,83,8,3171.36,396.42,3,Loyal Customers
CUST000715,Ashanti,M,37,2020-09-08,2024-11-21,Clothing,41,13,3404.05,261.85,3,Loyal Customers
CUST000717,Central,F,32,2023-03-02,2024-11-02,Health & Beauty,60,5,6090.48,1218.1,3,Loyal Customers
CUST000719,Greater Accra,M,24,2023-10-31,2024-11-01,Food & Grocery,61,10,4939.17,493.92,3,Loyal Customers
CUST000722,Greater Accra,F,39,2020-11-30,2024-11-23,Electronics,39,14,3872.54,276.61,3,Loyal Customers
CUST000723,Greater Accra,M,56,2021-01-23,2024-11-23,Electronics,39,4,2606.26,651.57,3,Loyal Customers
CUST000724,Eastern,F,30,2020-09-08,2024-11-29,Home & Kitchen,33,11,2507.93,227.99,3,Loyal Customers
CUST000726,Central,F,51,2021-09-30,2024-11-17,Home & Kitchen,45,8,1853.31,231.66,3,Loyal Customers
CUST000728,Eastern,F,51,2021-07-06,2024-11-18,Health & Beauty,44,13,4210.9,323.92,3,Loyal Customers
CUST000729,Greater Accra,F,62,2021-05-03,2024-10-05,Food & Grocery,88,5,3498.55,699.71,3,Loyal Customers
CUST000732,Eastern,M,45,2021-04-02,2024-10-04,Home & Kitchen,89,6,3005.01,500.84,3,Loyal Customers
CUST000736,Central,F,29,2023-11-23,2024-10-15,Home & Kitchen,78,11,7012.71,637.52,3,Loyal Customers
CUST000749,Northern,F,57,2020-03-15,2024-10-29,Clothing,64,6,5636.8,939.47,3,Loyal Customers
CUST000750,Western,F,48,2022-06-05,2024-10-12,Health & Beauty,81,9,4545.68,505.08,3,Loyal Customers
CUST000751,Greater Accra,F,43,2020-01-29,2024-11-27,Stationery,35,7,3106.27,443.75,3,Loyal Customers
CUST000754,Ashanti,F,47,2022-01-19,2024-10-05,Clothing,88,11,6674.99,606.82,3,Loyal Customers
CUST000757,Western,M,54,2020-06-08,2024-12-31,Electronics,1,21,8639.05,411.38,3,Loyal Customers
CUST000759,Central,F,24,2021-11-10,2024-11-15,Food & Grocery,47,11,3720.44,338.22,3,Loyal Customers
CUST000765,Greater Accra,F,34,2022-05-18,2024-11-05,Clothing,57,7,2719.51,388.5,3,Loyal Customers
CUST000767,Eastern,F,31,2021-12-21,2024-10-17,Stationery,76,6,3953.69,658.95,3,Loyal Customers
CUST000768,Central,F,30,2020-02-12,2024-11-04,Stationery,58,6,3827.45,637.91,3,Loyal Customers
CUST000773,Greater Accra,M,61,2023-08-22,2024-10-11,Electronics,82,14,6091.97,435.14,3,Loyal Customers
CUST000775,Eastern,M,29,2023-01-20,2024-10-22,Stationery,71,4,3115.57,778.89,3,Loyal Customers
CUST000777,Greater Accra,F,21,2022-07-02,2024-11-26,Food & Grocery,36,6,3802.57,633.76,3,Loyal Customers
CUST000781,Western,F,62,2022-01-19,2024-10-04,Home & Kitchen,89,13,2204.61,169.59,3,Loyal Customers
CUST000784,Ashanti,M,46,2020-04-07,2024-10-09,Health & Beauty,84,13,4437.39,341.34,3,Loyal Customers
CUST000787,Western,M,48,2023-01-11,2024-10-10,Home & Kitchen,83,10,2552.4,255.24,3,Loyal Customers
CUST000788,Ashanti,F,30,2020-05-20,2024-12-11,Health & Beauty,21,15,10456.78,697.12,3,Loyal Customers
CUST000789,Ashanti,M,48,2022-11-29,2024-10-31,Food & Grocery,62,6,3178.94,529.82,3,Loyal Customers
CUST000791,Greater Accra,F,49,2021-07-12,2024-12-26,Stationery,6,12,12612.81,1051.07,3,Loyal Customers
CUST000798,Western,M,50,2023-09-01,2024-11-25,Food & Grocery,37,7,2298.74,328.39,3,Loyal Customers
CUST000799,Western,M,51,2021-09-09,2024-10-25,Health & Beauty,68,8,4059.54,507.44,3,Loyal Customers
CUST000800,Northern,F,43,2022-05-27,2024-12-20,Electronics,12,16,8681.64,542.6,3,Loyal Customers
CUST000801,Eastern,M,51,2020-03-14,2024-11-02,Health & Beauty,60,14,1999.7,142.84,3,Loyal Customers
CUST000805,Ashanti,F,37,2023-04-17,2024-12-11,Clothing,21,15,9784.09,652.27,3,Loyal Customers
CUST000806,Eastern,M,27,2020-09-17,2024-11-02,Home & Kitchen,60,9,3148.29,349.81,3,Loyal Customers
CUST000810,Greater Accra,M,19,2022-05-21,2024-11-03,Food & Grocery,59,12,5274.69,439.56,3,Loyal Customers
CUST000820,Ashanti,F,36,2022-07-17,2024-11-03,Food & Grocery,59,4,2519.05,629.76,3,Loyal Customers
CUST000821,Eastern,F,59,2020-12-31,2024-12-23,Food & Grocery,9,12,4351.05,362.59,3,Loyal Customers
CUST000822,Greater Accra,M,64,2020-12-30,2024-11-13,Home & Kitchen,49,9,1980.65,220.07,3,Loyal Customers
CUST000823,Ashanti,M,34,2021-11-08,2024-10-10,Clothing,83,6,3944.89,657.48,3,Loyal Customers
CUST000831,Greater Accra,M,34,2022-02-12,2024-12-21,Stationery,11,19,7344.22,386.54,3,Loyal Customers
CUST000833,Greater Accra,M,58,2021-07-18,2024-11-24,Electronics,38,6,3165.49,527.58,3,Loyal Customers
CUST000843,Greater Accra,F,54,2022-10-28,2024-10-06,Home & Kitchen,87,5,4666.52,933.3,3,Loyal Customers
CUST000846,Ashanti,M,44,2022-12-04,2024-10-28,Stationery,65,8,5163.05,645.38,3,Loyal Customers
CUST000848,Volta,F,26,2020-02-01,2024-12-26,Electronics,6,15,7917.6,527.84,3,Loyal Customers
CUST000849,Ashanti,M,19,2020-01-02,2024-11-11,Home & Kitchen,51,14,4195.58,299.68,3,Loyal Customers
CUST000850,Western,M,34,2022-04-24,2024-10-27,Stationery,66,8,4727.14,590.89,3,Loyal Customers
